player_id,name,team_id,team,element_type,position,cost,form,points_per_game,total_points,official_chance,official_availablity,selected_by_percent,transfers_in_event,transfers_out_event,gw_23_xp,gw_23_prob_of_appearing,gw_24_xp,gw_24_prob_of_appearing,gw_25_xp,gw_25_prob_of_appearing,gw_26_xp,gw_26_prob_of_appearing,gw_27_xp,gw_27_prob_of_appearing,gw_28_xp,gw_28_prob_of_appearing,gw_29_xp,gw_29_prob_of_appearing,gw_30_xp,gw_30_prob_of_appearing,gw_31_xp,gw_31_prob_of_appearing,gw_32_xp,gw_32_prob_of_appearing,gw_33_xp,gw_33_prob_of_appearing,gw_34_xp,gw_34_prob_of_appearing,gw_35_xp,gw_35_prob_of_appearing,gw_36_xp,gw_36_prob_of_appearing,gw_37_xp,gw_37_prob_of_appearing,gw_38_xp,gw_38_prob_of_appearing
203,Gusto,7,CHE,2,DEF,4.2,2.5,2.6,39,100.0,Available,7.2,4523,6311,2.3657,0.86968,2.32661,0.86968,1.53797,0.86968,0.0,0.0,2.10974,0.86968,2.30411,0.86968,1.69212,0.86968,2.66822,0.86968,2.32738,0.86968,2.16712,0.86968,2.58285,0.86968,1.92428,0.86968,1.96318,0.86968,2.42842,0.86968,2.54488,0.86968,2.47134,0.86968
206,James,7,CHE,2,DEF,5.3,0.0,1.1,9,0.0,Injured,2.9,33,903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Lukaku,7,CHE,4,FWD,6.8,0.0,0.0,0,0.0,Unavailable,0.3,0,15,3.39528,0.0,3.18595,0.0,2.93575,0.0,0.0,0.0,3.13732,0.0,3.02785,0.0,3.35546,0.0,3.09206,0.0,3.32765,0.0,3.37617,0.0,3.43907,0.0,3.45952,0.0,3.09463,0.0,3.3088,0.0,3.4291,0.0,3.36412,0.0
208,Madueke,7,CHE,3,MID,5.3,1.0,2.1,23,100.0,Available,0.1,171,478,2.17269,0.79457,2.06259,0.79457,1.9768,0.79457,0.0,0.0,2.26467,0.79457,2.40865,0.79457,2.13281,0.79457,2.38515,0.79457,2.36882,0.79457,2.33981,0.79457,2.39927,0.79457,2.23048,0.79457,2.18426,0.79457,2.34533,0.79457,2.33782,0.79457,2.45133,0.79457
210,Mudryk,7,CHE,3,MID,6.3,0.5,3.1,55,100.0,Available,1.0,276,1371,3.19429,0.79604,2.93502,0.79604,2.71699,0.79604,0.0,0.0,3.07917,0.79604,3.26442,0.79604,2.83959,0.79604,3.22824,0.79604,3.20308,0.79604,3.15841,0.79604,3.24998,0.79604,2.99003,0.79604,2.91884,0.79604,3.1669,0.79604,3.15533,0.79604,3.33016,0.79604
211,N.Jackson,7,CHE,4,FWD,6.8,0.0,3.5,66,75.0,Doubtful,4.2,203,4038,4.36332,0.50711,3.97303,0.86041,3.90011,0.90619,0.0,0.0,4.08138,0.91994,4.74744,0.91994,3.79879,0.91994,4.81644,0.91994,4.35595,0.91994,4.4585,0.91994,4.47371,0.91994,4.26822,0.91994,4.1535,0.91994,4.53358,0.91994,4.3042,0.91994,4.21656,0.91994
212,Nkunku,7,CHE,4,FWD,7.4,2.5,3.8,15,100.0,Available,1.6,6403,3269,2.85831,0.90434,2.65268,0.90434,2.64777,0.90434,0.0,0.0,2.7899,0.90434,3.25744,0.90434,2.62067,0.90434,3.30376,0.90434,2.99466,0.90434,3.0635,0.90434,3.0737,0.90434,2.93577,0.90434,2.85877,0.90434,3.11389,0.90434,2.95993,0.90434,2.9011,0.90434
213,Pulisic,7,CHE,3,MID,5.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,M.Sarr,7,CHE,2,DEF,4.3,0.0,0.0,0,,Available,0.1,19,22,2.52837,7e-05,2.48817,7e-05,1.70273,7e-05,0.0,0.0,2.21834,7e-05,2.3927,7e-05,1.82059,7e-05,2.73308,7e-05,2.41445,7e-05,2.26464,7e-05,2.65327,7e-05,2.03762,7e-05,2.07399,7e-05,2.50891,7e-05,2.61777,7e-05,2.54903,7e-05
215,Slonina,7,CHE,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Sterling,7,CHE,3,MID,7.1,4.0,4.5,89,100.0,Available,7.7,2916,12254,4.3953,0.84613,4.09348,0.84613,3.77854,0.84613,0.0,0.0,4.3802,0.84613,4.69383,0.84613,4.0227,0.84613,4.63667,0.84613,4.59693,0.84613,4.52635,0.84613,4.67101,0.84613,4.26035,0.84613,4.14789,0.84613,4.53976,0.84613,4.5215,0.84613,4.79769,0.84613
217,T.Silva,7,CHE,2,DEF,5.0,2.5,2.7,56,,Available,3.9,1541,2806,3.04271,0.90822,3.12013,0.90822,2.29839,0.90822,0.0,0.0,2.94069,0.90822,3.16452,0.90822,2.50558,0.90822,3.55657,0.90822,3.18958,0.90822,3.01703,0.90822,3.46465,0.90822,2.75556,0.90822,2.79744,0.90822,3.29837,0.90822,3.42377,0.90822,3.34459,0.90822
218,Ziyech,7,CHE,3,MID,5.4,0.0,0.0,0,0.0,Unavailable,0.1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Palmer,7,CHE,3,MID,5.8,6.0,5.5,104,100.0,Available,38.1,37799,14656,5.24727,0.93489,4.72187,0.93489,4.18032,0.93489,0.0,0.0,4.83607,0.93489,5.226,0.93489,4.39917,0.93489,5.15557,0.93489,5.10661,0.93489,5.01966,0.93489,5.19788,0.93489,4.69195,0.93489,4.5534,0.93489,5.03618,0.93489,5.01368,0.93489,5.35394,0.93489
589,Ângelo,7,CHE,3,MID,5.0,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Maatsen,7,CHE,3,MID,5.1,0.0,0.9,11,0.0,Unavailable,0.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Disasi,7,CHE,2,DEF,4.9,2.0,2.8,55,100.0,Available,3.7,1305,2696,3.20849,0.90539,3.26772,0.90539,2.34202,0.90539,0.0,0.0,3.04742,0.90539,3.2951,0.90539,2.56146,0.90539,3.73158,0.90539,3.323,0.90539,3.13089,0.90539,3.62925,0.90539,2.83977,0.90539,2.8864,0.90539,3.44412,0.90539,3.58372,0.90539,3.49557,0.90539
613,Ugochukwu,7,CHE,3,MID,4.4,0.0,1.1,11,0.0,Injured,0.2,2,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Burstow,7,CHE,4,FWD,4.5,0.0,1.0,2,0.0,Unavailable,0.1,0,8,1.49733,0.0,1.41911,0.0,1.32563,0.0,0.0,0.0,1.40345,0.0,1.36004,0.0,1.48245,0.0,1.38403,0.0,1.47206,0.0,1.49018,0.0,1.51368,0.0,1.52133,0.0,1.38499,0.0,1.46501,0.0,1.50996,0.0,1.48568,0.0
659,Bergström,7,CHE,1,GKP,3.9,0.0,0.0,0,,Available,0.0,7,7,2.97958,0.002,3.04851,0.002,2.66219,0.002,0.0,0.0,2.94966,0.002,2.90462,0.002,2.97973,0.002,3.03599,0.002,3.17836,0.002,3.0443,0.002,3.18427,0.002,3.11807,0.002,2.91095,0.002,3.27944,0.002,3.12386,0.002,3.05795,0.002
667,Lavia,7,CHE,3,MID,4.9,0.0,1.0,1,0.0,Injured,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Humphreys,7,CHE,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,0,1.97156,0.0,1.82682,0.0,1.13358,0.0,0.0,0.0,1.57288,0.0,1.6348,0.0,1.80247,0.0,1.37447,0.0,2.1239,0.0,1.65963,0.0,1.56467,0.0,2.048,0.0,1.47393,0.0,1.50058,0.0,1.97565,0.0,1.85414,0.0
677,Deivid,7,CHE,4,FWD,4.5,0.0,1.0,1,,Available,0.1,40,41,1.49892,0.01333,1.37374,0.01333,1.34713,0.01333,0.0,0.0,1.40245,0.01333,1.60569,0.01333,1.31622,0.01333,1.62674,0.01333,1.48623,0.01333,1.51752,0.01333,1.52216,0.01333,1.45946,0.01333,1.42445,0.01333,1.54043,0.01333,1.47044,0.01333,1.4437,0.01333
680,Beach,7,CHE,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,11,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002
681,Diego Moreira,7,CHE,3,MID,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,1.45946,0.0,1.41859,0.0,1.3414,0.0,0.0,0.0,1.45278,0.0,1.43373,0.0,1.46459,0.0,1.37717,0.0,1.45813,0.0,1.48094,0.0,1.45374,0.0,1.49704,0.0,1.42594,0.0,1.39342,0.0,1.4623,0.0,1.5048,0.0
687,Petrović,7,CHE,1,GKP,4.5,6.5,3.9,27,,Available,1.1,2892,899,3.42205,0.93,3.50707,0.20717,3.03055,0.10045,0.0,0.0,3.38515,0.07681,3.32958,0.07681,3.42223,0.06799,3.49163,0.06799,3.66725,0.06799,3.50189,0.06799,3.67454,0.06799,3.59288,0.06799,3.33739,0.06799,3.79194,0.06799,3.60003,0.06799,3.51872,0.06799
716,Gilchrist,7,CHE,2,DEF,4.0,0.5,1.0,3,,Available,0.0,43,29,1.41807,0.41009,1.49409,0.41009,1.04611,0.41009,0.0,0.0,1.41913,0.41009,1.53338,0.41009,1.15851,0.41009,1.75642,0.41009,1.54764,0.41009,1.44948,0.41009,1.70413,0.41009,1.30072,0.41009,1.32455,0.41009,1.60953,0.41009,1.68086,0.41009,1.63582,0.41009
717,Stutter,7,CHE,4,FWD,4.5,0.0,0.0,0,,Available,0.0,29,25,1.39124,0.00188,1.2793,0.00188,1.25551,0.00188,0.0,0.0,1.30497,0.00188,1.48671,0.00188,1.22786,0.00188,1.50553,0.00188,1.37989,0.00188,1.40787,0.00188,1.41202,0.00188,1.35595,0.00188,1.32465,0.00188,1.42835,0.00188,1.36577,0.00188,1.34185,0.00188
718,Matos,7,CHE,3,MID,4.5,0.0,1.0,1,0.0,Unavailable,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Brooking,7,CHE,2,DEF,4.0,0.0,0.0,0,,Available,0.0,5,8,1.72396,0.00324,1.69398,0.00324,1.10809,0.00324,0.0,0.0,1.4927,0.00324,1.62276,0.00324,1.19601,0.00324,1.87666,0.00324,1.63899,0.00324,1.52724,0.00324,1.81713,0.00324,1.3579,0.00324,1.38503,0.00324,1.70944,0.00324,1.79065,0.00324,1.73937,0.00324
758,Castledine,7,CHE,3,MID,4.5,0.0,0.0,0,,Available,0.0,5,5,1.39818,0.02735,1.33657,0.02735,1.27261,0.02735,0.0,0.0,1.37305,0.02735,1.42336,0.02735,1.30298,0.02735,1.4131,0.02735,1.40598,0.02735,1.39332,0.02735,1.41926,0.02735,1.34561,0.02735,1.32544,0.02735,1.39572,0.02735,1.39245,0.02735,1.44198,0.02735
791,Casadei,7,CHE,3,MID,4.5,1.0,1.0,1,,Available,0.0,28,2,1.3501,0.39451,1.3136,0.39451,1.27495,0.39451,0.0,0.0,1.38628,0.39451,1.45187,0.39451,1.34206,0.39451,1.44252,0.39451,1.43602,0.39451,1.42447,0.39451,1.44814,0.39451,1.38094,0.39451,1.36254,0.39451,1.42666,0.39451,1.42367,0.39451,1.46886,0.39451
7,Holding,8,CRY,2,DEF,4.3,0.0,0.0,0,0.0,Injured,0.1,9,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Ahamada,8,CRY,3,MID,4.3,0.5,0.9,10,100.0,Available,0.6,68,592,1.04745,0.41103,1.08341,0.41103,1.08722,0.41103,1.14159,0.41103,1.09864,0.41103,1.11347,0.41103,1.14814,0.41103,1.12841,0.41103,1.11718,0.41103,1.07937,0.41103,1.06738,0.41103,1.1305,0.41103,1.10875,0.41103,1.13704,0.41103,1.10421,0.41103,1.10436,0.41103
220,Andersen,8,CRY,2,DEF,4.8,0.5,3.2,70,,Available,15.7,2381,23885,2.69046,0.94117,2.88841,0.94117,3.07181,0.94117,3.87707,0.94117,2.87134,0.94117,3.99624,0.94117,3.44887,0.94117,3.7529,0.94117,3.4651,0.94117,2.62225,0.94117,2.34222,0.94117,3.60584,0.94117,3.41224,0.94117,3.47826,0.94117,3.58997,0.94117,3.33988,0.94117
221,J.Ayew,8,CRY,3,MID,5.4,1.0,3.1,62,100.0,Available,0.3,556,278,3.21828,0.93513,3.37136,0.93513,3.32403,0.93513,3.55838,0.93513,3.32795,0.93513,3.41381,0.93513,3.61444,0.93513,3.50028,0.93513,3.43527,0.93513,3.21645,0.93513,3.14707,0.93513,3.51238,0.93513,3.38647,0.93513,3.55024,0.93513,3.36018,0.93513,3.36107,0.93513
222,Clyne,8,CRY,2,DEF,4.4,0.5,1.8,18,,Available,0.1,39,108,2.13504,0.67587,2.25608,0.67587,2.36365,0.67587,2.87462,0.67587,2.19222,0.67587,2.93224,0.67587,2.57215,0.67587,2.77216,0.67587,2.58282,0.67587,2.02835,0.67587,1.84413,0.67587,2.67541,0.67587,2.54805,0.67587,2.59148,0.67587,2.66498,0.67587,2.50045,0.67587
223,C.Doucouré,8,CRY,3,MID,4.9,0.0,1.9,21,0.0,Injured,0.1,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55998,0.01,2.56061,0.61328
224,Ebiowei,8,CRY,3,MID,4.4,0.0,0.0,0,100.0,Available,0.0,18,14,1.16421,0.00014,1.19041,0.00014,1.17213,0.00014,1.2238,0.00014,1.16437,0.00014,1.18489,0.00014,1.23286,0.00014,1.20556,0.00014,1.19002,0.00014,1.13771,0.00014,1.12113,0.00014,1.20846,0.00014,1.17836,0.00014,1.21751,0.00014,1.17207,0.00014,1.17229,0.00014
225,Edouard,8,CRY,4,FWD,5.4,0.5,3.8,60,100.0,Available,1.6,792,2129,2.9275,0.74378,2.88818,0.74378,3.2774,0.74378,3.37287,0.74378,3.20764,0.74378,3.65524,0.74378,3.36494,0.74378,3.0896,0.74378,3.07197,0.74378,2.88112,0.74378,2.79102,0.74378,3.23209,0.74378,3.14998,0.74378,3.12174,0.74378,3.13855,0.74378,3.08601,0.74378
226,Eze,8,CRY,3,MID,6.0,8.0,4.1,65,75.0,Doubtful,3.5,13306,4214,4.49016,0.64,4.57425,0.84521,4.36723,0.9098,4.61881,0.93872,4.16217,0.93872,4.28964,0.93872,4.58751,0.93872,4.41803,0.93872,4.32152,0.93872,3.99663,0.93872,3.89363,0.93872,4.43599,0.93872,4.24906,0.93872,4.49221,0.93872,4.21003,0.93872,4.21135,0.93872
227,Guaita,8,CRY,1,GKP,4.4,0.0,0.0,0,0.0,Unavailable,0.2,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Guéhi,8,CRY,2,DEF,4.4,1.0,2.8,58,100.0,Available,3.3,998,4111,2.82469,0.94098,3.03356,0.94098,3.22598,0.94098,4.03135,0.94098,3.02818,0.94098,4.15153,0.94098,3.60491,0.94098,3.90853,0.94098,3.62112,0.94098,2.77943,0.94098,2.49979,0.94098,3.76167,0.94098,3.56834,0.94098,3.63426,0.94098,3.74582,0.94098,3.49607,0.94098
229,Hughes,8,CRY,3,MID,4.9,2.0,1.8,30,100.0,Available,0.0,18,9,2.1059,0.82634,2.21276,0.82634,2.22323,0.82634,2.35571,0.82634,2.23769,0.82634,2.28216,0.82634,2.38607,0.82634,2.32695,0.82634,2.29328,0.82634,2.17994,0.82634,2.14401,0.82634,2.33321,0.82634,2.268,0.82634,2.35283,0.82634,2.25439,0.82634,2.25485,0.82634
230,Johnstone,8,CRY,1,GKP,4.5,0.0,3.5,56,100.0,Available,2.4,213,2298,3.50262,0.7,3.49418,0.7,3.69852,0.7,3.41049,0.7,3.40277,0.7,3.39992,0.7,3.26303,0.7,3.50912,0.7,3.49091,0.7,3.41268,0.7,3.51556,0.7,3.68375,0.7,3.37711,0.7,3.57029,0.7,3.53129,0.7,3.40394,0.7
231,Lerma,8,CRY,3,MID,4.7,1.5,2.3,39,100.0,Available,0.1,38,75,3.19258,0.93523,3.39271,0.93523,3.38086,0.93523,3.6465,0.93523,3.42265,0.93523,3.50931,0.93523,3.7118,0.93523,3.59659,0.93523,3.53098,0.93523,3.31012,0.93523,3.2401,0.93523,3.6088,0.93523,3.48172,0.93523,3.64702,0.93523,3.45519,0.93523,3.45609,0.93523
232,Mateta,8,CRY,4,FWD,4.9,2.0,2.7,52,,Available,0.7,537,2226,2.41987,0.92841,2.39334,0.92841,2.70547,0.92841,2.77113,0.92841,2.61753,0.92841,2.9775,0.92841,2.74403,0.92841,2.52259,0.92841,2.50842,0.92841,2.35493,0.92841,2.28247,0.92841,2.63719,0.92841,2.57115,0.92841,2.54844,0.92841,2.56196,0.92841,2.5197,0.92841
233,Matthews,8,CRY,1,GKP,3.9,0.0,1.0,1,,Available,0.1,24,33,3.09218,0.00251,3.08478,0.00251,3.26372,0.00251,3.0115,0.00251,3.00474,0.00251,3.00224,0.00251,2.88237,0.00251,3.09787,0.00251,3.08192,0.00251,3.01341,0.00251,3.1035,0.00251,3.25079,0.00251,2.98227,0.00251,3.15144,0.00251,3.11728,0.00251,3.00577,0.00251
234,Mitchell,8,CRY,2,DEF,4.6,0.5,3.0,63,100.0,Available,3.4,976,5848,2.50449,0.93772,2.68434,0.93772,2.84941,0.93772,3.5662,0.93772,2.67448,0.93772,3.67221,0.93772,3.18671,0.93772,3.45638,0.93772,3.20111,0.93772,2.45355,0.93772,2.20518,0.93772,3.32594,0.93772,3.15423,0.93772,3.21278,0.93772,3.31187,0.93772,3.09005,0.93772
235,O'Brien,8,CRY,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Olise,8,CRY,3,MID,5.9,8.0,7.1,71,75.0,Doubtful,1.8,42729,2344,4.64596,0.64,4.67711,0.84721,4.45976,0.90976,4.75857,0.93707,4.32929,0.93707,4.46379,0.93707,4.77807,0.93707,4.59924,0.93707,4.49742,0.93707,4.15464,0.93707,4.04596,0.93707,4.6182,0.93707,4.42097,0.93707,4.67751,0.93707,4.37979,0.93707,4.38118,0.93707
237,Plange,8,CRY,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,C.Richards,8,CRY,2,DEF,3.9,0.5,1.0,13,,Available,0.6,327,470,1.83354,0.88749,1.96385,0.88749,2.08083,0.88749,2.58092,0.88749,1.95135,0.88749,2.65297,0.88749,2.31156,0.88749,2.50119,0.88749,2.32169,0.88749,1.79599,0.88749,1.62133,0.88749,2.40947,0.88749,2.28872,0.88749,2.32989,0.88749,2.39957,0.88749,2.24358,0.88749
239,Riedewald,8,CRY,3,MID,4.3,0.0,1.8,7,100.0,Available,0.1,37,24,1.40682,0.11097,1.4366,0.11097,1.41582,0.11097,1.47454,0.11097,1.407,0.11097,1.43032,0.11097,1.48482,0.11097,1.45381,0.11097,1.43615,0.11097,1.37671,0.11097,1.35786,0.11097,1.4571,0.11097,1.4229,0.11097,1.46739,0.11097,1.41576,0.11097,1.416,0.11097
240,Schlupp,8,CRY,3,MID,4.9,1.5,2.4,46,100.0,Available,0.1,33,127,2.75305,0.8658,2.97892,0.8658,3.01203,0.8658,3.24799,0.8658,3.07626,0.8658,3.14912,0.8658,3.31937,0.8658,3.2225,0.8658,3.16733,0.8658,2.98164,0.8658,2.92276,0.8658,3.23277,0.8658,3.12592,0.8658,3.2649,0.8658,3.10361,0.8658,3.10437,0.8658
241,Tomkins,8,CRY,2,DEF,4.0,0.0,0.5,1,100.0,Available,0.4,55,111,1.08264,0.18921,1.14927,0.18921,1.22315,0.18921,1.6068,0.18921,1.10394,0.18921,1.64926,0.18921,1.38391,0.18921,1.53129,0.18921,1.39177,0.18921,0.98318,0.18921,0.84743,0.18921,1.46,0.18921,1.36615,0.18921,1.39815,0.18921,1.45231,0.18921,1.33107,0.18921
242,Ward,8,CRY,2,DEF,4.5,0.0,2.2,36,50.0,Doubtful,0.2,19,144,2.42418,0.30988,2.5002,0.63975,2.58885,0.82297,3.21626,0.874,2.34164,0.89223,3.29012,0.89223,2.82859,0.89223,3.08494,0.89223,2.84227,0.89223,2.13162,0.89223,1.89551,0.89223,2.96095,0.89223,2.79771,0.89223,2.85337,0.89223,2.94757,0.89223,2.73669,0.89223
243,Whitworth,8,CRY,1,GKP,3.9,0.0,0.0,0,,Available,1.0,153,158,3.10097,0.002,3.09352,0.002,3.27384,0.002,3.01967,0.002,3.01286,0.002,3.01034,0.002,2.88955,0.002,3.10671,0.002,3.09064,0.002,3.0216,0.002,3.11239,0.002,3.26081,0.002,2.99022,0.002,3.16069,0.002,3.12627,0.002,3.0139,0.002
385,Henderson,8,CRY,1,GKP,4.4,0.0,1.5,9,100.0,Available,0.4,237,653,3.18388,0.3,3.17605,0.3,3.36554,0.3,3.09845,0.3,3.0913,0.3,3.08865,0.3,2.96172,0.3,3.18991,0.3,3.17303,0.3,3.10048,0.3,3.19588,0.3,3.35185,0.3,3.0675,0.3,3.24664,0.3,3.21047,0.3,3.09238,0.3
615,Matheus França,8,CRY,3,MID,4.8,0.5,1.0,6,100.0,Available,0.0,4,12,1.4732,0.50614,1.58839,0.50614,1.60825,0.50614,1.70925,0.50614,1.61835,0.50614,1.64974,0.50614,1.72309,0.50614,1.68135,0.50614,1.65759,0.50614,1.57758,0.50614,1.55222,0.50614,1.68578,0.50614,1.63974,0.50614,1.69962,0.50614,1.63013,0.50614,1.63046,0.50614
657,Rak-Sakyi,8,CRY,3,MID,4.5,0.0,1.3,8,100.0,Available,0.0,5,6,1.23337,0.08821,1.26127,0.08821,1.2418,0.08821,1.2968,0.08821,1.23354,0.08821,1.25539,0.08821,1.30644,0.08821,1.27739,0.08821,1.26085,0.08821,1.20517,0.08821,1.18752,0.08821,1.28047,0.08821,1.24843,0.08821,1.2901,0.08821,1.24174,0.08821,1.24197,0.08821
658,Gordon,8,CRY,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,8,1.44636,0.0,1.46622,0.0,1.57687,0.0,1.54499,0.0,1.43639,0.0,1.55318,0.0,1.55676,0.0,1.56043,0.0,1.5385,0.0,1.41917,0.0,1.42011,0.0,1.58793,0.0,1.6706,0.0,1.56553,0.0,1.47666,0.0,1.53287,0.0
720,Ola-Adebomi,8,CRY,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Ozoh,8,CRY,3,MID,4.5,1.0,0.8,5,,Available,0.0,13,7,1.04048,0.60145,1.10019,0.60145,1.12156,0.60145,1.20321,0.60145,1.17105,0.60145,1.18874,0.60145,1.23006,0.60145,1.20654,0.60145,1.19316,0.60145,1.14809,0.60145,1.1338,0.60145,1.20904,0.60145,1.18311,0.60145,1.21684,0.60145,1.17769,0.60145,1.17787,0.60145
724,Raymond,8,CRY,3,MID,4.5,0.0,0.0,0,,Available,0.0,8,5,1.25843,0.00437,1.28671,0.00437,1.26697,0.00437,1.32276,0.00437,1.2586,0.00437,1.28075,0.00437,1.33253,0.00437,1.30307,0.00437,1.28629,0.00437,1.22982,0.00437,1.21192,0.00437,1.30619,0.00437,1.2737,0.00437,1.31596,0.00437,1.26691,0.00437,1.26714,0.00437
763,Adaramola,8,CRY,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,45,1.48851,0.0,1.49607,0.0,1.60041,0.0,2.05816,0.0,1.44877,0.0,2.07694,0.0,1.79874,0.0,1.89725,0.0,1.77262,0.0,1.28971,0.0,1.13426,0.0,1.85326,0.0,1.73351,0.0,1.78015,0.0,1.84416,0.0,1.70087,0.0
792,Muñoz,8,CRY,2,DEF,4.5,0.0,0.0,0,,Available,0.0,552,39,2.43771,0.63223,2.51178,0.63223,2.59818,0.63223,3.2096,0.63223,2.35727,0.63223,3.28157,0.63223,2.83181,0.63223,3.08162,0.63223,2.84514,0.63223,2.1526,0.63223,1.92251,0.63223,2.96079,0.63223,2.80171,0.63223,2.85595,0.63223,2.94775,0.63223,2.74225,0.63223
244,André Gomes,9,EVE,3,MID,4.4,0.0,3.0,9,0.0,Injured,0.1,4,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
