ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
243,Whitworth,CRY,GK,3.9,3.09352,0.002,0.00619,3.22575,0.002,0.00645,3.01967,0.002,0.00604,3.01286,0.002,0.00603,2.99092,0.002,0.00598,2.88955,0.002,0.00578,3.10671,0.002,0.00621,3.09064,0.002,0.00618,3.0216,0.002,0.00604,3.11239,0.002,0.00622,3.26081,0.002,0.00652,2.99022,0.002,0.00598,3.13578,0.002,0.00627,3.1207,0.002,0.00624,2.99657,0.002,0.00599,0.0,0.0,0.0
244,André Gomes,EVE,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Branthwaite,EVE,DEF,4.1,2.18654,0.90693,1.98303,3.29783,0.90693,2.99089,2.52327,0.90693,2.28843,3.00913,0.90693,2.72906,2.47163,0.90693,2.24159,2.4123,0.90693,2.18778,2.8315,0.90693,2.56797,2.16648,0.90693,1.96484,3.19591,0.90693,2.89846,2.21678,0.90693,2.01046,3.10768,0.90693,2.81844,2.93627,0.90693,2.66298,2.54682,0.90693,2.30978,3.32796,0.90693,3.01822,2.18328,0.90693,1.98007,0.0,0.0,0.0
246,Calvert-Lewin,EVE,FWD,5.8,3.98023,0.94053,3.74352,4.28805,0.94053,4.03303,4.21838,0.94053,3.96751,4.45581,0.94053,4.19081,4.01518,0.94053,3.77639,4.21472,0.94053,3.96407,4.17092,0.94053,3.92287,4.27011,0.94053,4.01616,4.65939,0.94053,4.3823,3.99473,0.94053,3.75716,5.00422,0.94053,4.70661,4.10649,0.94053,3.86227,4.23795,0.94053,3.98591,4.4237,0.94053,4.16062,3.73988,0.94053,3.51746,0.0,0.0,0.0
247,Coleman,EVE,DEF,4.4,1.42545,0.88366,1.25962,2.35405,0.88366,2.08019,1.823,0.88366,1.61092,2.25623,0.88366,1.99375,1.91998,0.88366,1.69662,1.87452,0.88366,1.65645,2.19572,0.88366,1.94028,1.68617,0.88366,1.49001,2.47493,0.88366,2.18701,1.72471,0.88366,1.52407,2.40733,0.88366,2.12727,2.27599,0.88366,2.01121,1.97759,0.88366,1.74753,2.57611,0.88366,2.27642,1.69904,0.88366,1.50138,0.0,0.0,0.0
248,Dele,EVE,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,A.Doucoure,EVE,MID,5.5,3.3323,0.31,1.03301,3.88719,0.64,2.4878,3.71718,0.85384,3.17388,3.98073,0.90665,3.60913,3.79755,0.9263,3.51766,3.7933,0.9263,3.51372,3.88142,0.9263,3.59535,3.668,0.9263,3.39766,4.0634,0.9263,3.76392,3.64033,0.9263,3.37203,4.1251,0.9263,3.82107,3.96698,0.9263,3.6746,3.9096,0.9263,3.62145,4.04198,0.9263,3.74407,3.5396,0.9263,3.27872,0.0,0.0,0.0
250,Garner,EVE,MID,4.9,2.94707,0.92127,2.71504,3.43554,0.92127,3.16506,3.33061,0.92127,3.06839,3.57699,0.92127,3.29536,3.4537,0.92127,3.18179,3.45038,0.92127,3.17872,3.51941,0.92127,3.24232,3.35223,0.92127,3.0883,3.66196,0.92127,3.37364,3.33055,0.92127,3.06833,3.71029,0.92127,3.41817,3.58643,0.92127,3.30406,3.54148,0.92127,3.26265,3.64518,0.92127,3.35818,3.25164,0.92127,2.99563,0.0,0.0,0.0
251,Gbamin,EVE,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Godfrey,EVE,DEF,4.3,1.80757,0.43519,0.78664,2.85966,0.43519,1.2445,2.08536,0.43519,0.90753,2.56339,0.43519,1.11557,2.09782,0.43519,0.91295,2.03963,0.43519,0.88763,2.45074,0.43519,1.06654,1.79856,0.43519,0.78272,2.8081,0.43519,1.22206,1.84789,0.43519,0.80418,2.72158,0.43519,1.18441,2.55348,0.43519,1.11125,2.17155,0.43519,0.94504,2.93761,0.43519,1.27842,1.81503,0.43519,0.78989,0.0,0.0,0.0
253,Gray,EVE,MID,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Gana,EVE,MID,4.8,2.21925,0.8334,1.84952,2.49899,0.8334,2.08266,2.40688,0.8334,2.0059,2.55328,0.8334,2.12791,2.47053,0.8334,2.05895,2.46835,0.8334,2.05713,2.51356,0.8334,2.0948,2.40408,0.8334,2.00357,2.60691,0.8334,2.1726,2.38988,0.8334,1.99174,2.63856,0.8334,2.19898,2.55744,0.8334,2.13138,2.52801,0.8334,2.10685,2.59592,0.8334,2.16344,2.33821,0.8334,1.94867,0.0,0.0,0.0
255,Holgate,SHU,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Iwobi,FUL,MID,5.3,4.03478,0.04632,0.18691,3.66088,0.88015,3.22214,3.6942,0.92648,3.4226,3.75826,0.92648,3.48194,3.71679,0.92648,3.44353,3.75428,0.92648,3.47826,3.85854,0.92648,3.57486,3.8403,0.92648,3.55796,3.96847,0.92648,3.6767,3.65232,0.92648,3.3838,3.6905,0.92648,3.41917,3.79973,0.92648,3.52037,3.75987,0.92648,3.48344,3.52164,0.92648,3.26272,3.79188,0.92648,3.51309,0.0,0.0,0.0
257,Keane,EVE,DEF,4.3,1.76955,0.25012,0.44261,2.77814,0.25012,0.69488,2.11996,0.25012,0.53025,2.58509,0.25012,0.64659,2.16681,0.25012,0.54197,2.11462,0.25012,0.52891,2.48337,0.25012,0.62115,1.89839,0.25012,0.47483,2.80392,0.25012,0.70133,1.94263,0.25012,0.4859,2.72631,0.25012,0.68191,2.57553,0.25012,0.6442,2.23295,0.25012,0.55851,2.92008,0.25012,0.73038,1.91316,0.25012,0.47853,0.0,0.0,0.0
258,Maupay,BRE,FWD,4.9,3.20975,0.93531,3.0021,6.07186,0.93531,5.67906,3.35113,0.93531,3.13434,3.07837,0.93531,2.87922,2.83224,0.93531,2.64901,3.11116,0.93531,2.90989,3.20034,0.93531,2.99331,3.29498,0.93531,3.08182,3.08175,0.93531,2.88239,3.3646,0.93531,3.14693,3.21999,0.93531,3.01168,3.44584,0.93531,3.22292,3.76236,0.93531,3.51897,3.16781,0.93531,2.96287,3.49955,0.93531,3.27316,0.0,0.0,0.0
259,McNeil,EVE,MID,5.4,3.21997,0.94112,3.03038,3.84981,0.94112,3.62313,3.76538,0.94112,3.54367,4.0754,0.94112,3.83544,3.92875,0.94112,3.69743,3.92471,0.94112,3.69362,4.00869,0.94112,3.77265,3.8053,0.94112,3.58124,4.18211,0.94112,3.93586,3.77893,0.94112,3.55642,4.24091,0.94112,3.9912,4.09022,0.94112,3.84939,4.03554,0.94112,3.79792,4.16169,0.94112,3.91665,3.68293,0.94112,3.46608,0.0,0.0,0.0
260,Mykolenko,EVE,DEF,4.6,2.10222,0.93434,1.96418,3.22922,0.93434,3.01718,2.56873,0.93434,2.40006,3.10032,0.93434,2.89674,2.66658,0.93434,2.49148,2.61054,0.93434,2.43912,3.00651,0.93434,2.80909,2.37835,0.93434,2.22217,3.35072,0.93434,3.13069,2.42586,0.93434,2.26656,3.26738,0.93434,3.05283,3.10547,0.93434,2.90155,2.7376,0.93434,2.55784,3.47545,0.93434,3.24724,2.39421,0.93434,2.237,0.0,0.0,0.0
261,Onana,EVE,MID,4.7,2.77139,0.23158,0.6418,3.16295,0.4781,1.51221,3.04566,0.63498,1.93392,3.22327,0.70963,2.28731,3.09982,0.74594,2.31228,3.09696,0.74594,2.31014,3.15635,0.74594,2.35444,3.01252,0.74594,2.24716,3.27898,0.74594,2.44592,2.99387,0.74594,2.23324,3.32057,0.74594,2.47694,3.214,0.74594,2.39745,3.17533,0.74594,2.3686,3.26455,0.74594,2.43515,2.92599,0.74594,2.18261,0.0,0.0,0.0
262,Patterson,EVE,DEF,4.4,1.49421,0.62618,0.93564,2.45753,0.62618,1.53885,1.88334,0.62618,1.1793,2.34219,0.62618,1.46662,1.95752,0.62618,1.22575,1.90952,0.62618,1.19569,2.24865,0.62618,1.40805,1.71066,0.62618,1.07117,2.54344,0.62618,1.59264,1.75135,0.62618,1.09665,2.47207,0.62618,1.54795,2.3334,0.62618,1.46112,2.01835,0.62618,1.26384,2.65027,0.62618,1.65953,1.72425,0.62618,1.07968,0.0,0.0,0.0
263,Pickford,EVE,GK,4.5,3.17183,0.94941,3.01137,3.84672,0.94941,3.65212,3.71583,0.94941,3.52785,3.94571,0.94941,3.7461,3.79098,0.94941,3.59921,3.48445,0.94941,3.30818,3.73031,0.94941,3.5416,3.40695,0.94941,3.2346,3.64047,0.94941,3.45631,3.41341,0.94941,3.24074,3.87816,0.94941,3.68198,3.51248,0.94941,3.33479,3.67384,0.94941,3.48799,3.75713,0.94941,3.56707,3.56994,0.94941,3.38935,0.0,0.0,0.0
264,Simms,EVE,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Tarkowski,EVE,DEF,4.6,2.51518,0.94123,2.36736,3.88165,0.94123,3.65353,3.01343,0.94123,2.83634,3.64291,0.94123,3.42882,3.08123,0.94123,2.90016,3.01078,0.94123,2.83384,3.50856,0.94123,3.30237,2.71889,0.94123,2.55911,3.94126,0.94123,3.70964,2.77862,0.94123,2.61532,3.8365,0.94123,3.61104,3.63296,0.94123,3.41946,3.17051,0.94123,2.98419,4.09806,0.94123,3.85723,2.73884,0.94123,2.57788,0.0,0.0,0.0
266,J.Virginia,EVE,GK,3.9,2.66219,0.06001,0.15975,3.20049,0.06001,0.19205,3.09609,0.06001,0.18578,3.27944,0.06001,0.19679,3.15603,0.06001,0.18938,2.91154,0.06001,0.17471,3.10764,0.06001,0.18648,2.84973,0.06001,0.171,3.03599,0.06001,0.18218,2.85488,0.06001,0.17131,3.22557,0.06001,0.19355,2.9339,0.06001,0.17605,3.0626,0.06001,0.18377,3.12903,0.06001,0.18776,2.97973,0.06001,0.1788,0.0,0.0,0.0
267,Andreas,FUL,MID,5.3,3.87103,0.94115,3.64322,3.53166,0.94115,3.32382,3.58243,0.94115,3.3716,3.65168,0.94115,3.43678,3.611,0.94115,3.39849,3.64811,0.94115,3.43342,3.75134,0.94115,3.53058,3.73328,0.94115,3.51358,3.86017,0.94115,3.633,3.54717,0.94115,3.33842,3.58496,0.94115,3.37399,3.69311,0.94115,3.47577,3.65365,0.94115,3.43863,3.41778,0.94115,3.21665,3.68534,0.94115,3.46846,0.0,0.0,0.0
268,Cairney,FUL,MID,4.9,2.61863,0.93805,2.4564,2.3763,0.93805,2.22908,2.37554,0.93805,2.22837,2.38919,0.93805,2.24117,2.3962,0.93805,2.24775,2.41688,0.93805,2.26714,2.47439,0.93805,2.32109,2.46433,0.93805,2.31165,2.53503,0.93805,2.37798,2.36063,0.93805,2.21438,2.38169,0.93805,2.23414,2.44195,0.93805,2.29066,2.41996,0.93805,2.27004,2.28854,0.93805,2.14676,2.43762,0.93805,2.2866,0.0,0.0,0.0
269,I.Cavaleiro,FUL,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,De Cordova-Reid,FUL,MID,5.3,3.1756,0.92546,2.93889,2.86503,0.92546,2.65147,2.90401,0.92546,2.68754,2.9367,0.92546,2.71779,2.92508,0.92546,2.70705,2.95282,0.92546,2.73271,3.02995,0.92546,2.8041,3.01646,0.92546,2.79161,3.11128,0.92546,2.87936,2.87739,0.92546,2.6629,2.90563,0.92546,2.68904,2.98644,0.92546,2.76383,2.95695,0.92546,2.73654,2.7807,0.92546,2.57343,2.98063,0.92546,2.75845,0.0,0.0,0.0
271,Diop,FUL,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Francois,FUL,MID,4.4,1.22908,0.00011,0.00014,1.14479,0.00011,0.00013,1.15187,0.00011,0.00013,1.16547,0.00011,0.00013,1.15667,0.00011,0.00013,1.16463,0.00011,0.00013,1.18678,0.00011,0.00014,1.1829,0.00011,0.00013,1.21012,0.00011,0.00014,1.14298,0.00011,0.00013,1.15108,0.00011,0.00013,1.17428,0.00011,0.00013,1.16582,0.00011,0.00013,1.11522,0.00011,0.00013,1.17262,0.00011,0.00013,0.0,0.0,0.0
273,Knockaert,FUL,MID,4.4,1.50092,0.0,0.00341,1.40711,0.0,0.0032,1.38779,0.0,0.00315,1.40309,0.0,0.00319,1.42233,0.0,0.00323,1.42527,0.0,0.00324,1.42622,0.0,0.00324,1.47656,0.0,0.00335,1.43691,0.0,0.00326,1.3867,0.0,0.00315,1.40133,0.0,0.00318,1.40531,0.0,0.00319,1.40649,0.0,0.00319,1.33957,0.0,0.00304,1.38517,0.0,0.00315,0.0,0.0,0.0
274,Kongolo,FUL,DEF,4.0,2.05894,0.0,0.04885,1.74659,0.0,0.04144,1.43896,0.0,0.03414,1.53558,0.0,0.03643,1.83565,0.0,0.04355,1.55994,0.0,0.03701,1.55176,0.0,0.03681,1.84021,0.0,0.04366,1.78873,0.0,0.04244,1.48641,0.0,0.03526,1.44029,0.0,0.03417,1.85136,0.0,0.04392,1.62165,0.0,0.03847,1.24437,0.0,0.02952,1.49144,0.0,0.03538,0.0,0.0,0.0
275,Leno,FUL,GK,4.8,3.76205,0.94941,3.57174,3.70337,0.94941,3.51603,3.89436,0.94941,3.69735,3.73766,0.94941,3.54858,3.87031,0.94941,3.67452,3.61809,0.94941,3.43506,3.74472,0.94941,3.55529,3.8515,0.94941,3.65667,3.55946,0.94941,3.37939,3.46874,0.94941,3.29327,3.56868,0.94941,3.38815,3.95358,0.94941,3.75357,3.61946,0.94941,3.43636,3.73705,0.94941,3.548,3.7699,0.94941,3.57919,0.0,0.0,0.0
276,Lukić,FUL,MID,4.3,1.65314,0.35928,0.59394,1.56006,0.35928,0.5605,1.5912,0.35928,0.57168,1.6097,0.35928,0.57833,1.59772,0.35928,0.57403,1.60855,0.35928,0.57792,1.63866,0.35928,0.58873,1.63339,0.35928,0.58684,1.6704,0.35928,0.60014,1.57911,0.35928,0.56734,1.59013,0.35928,0.5713,1.62167,0.35928,0.58263,1.61016,0.35928,0.5785,1.54137,0.35928,0.55378,1.6194,0.35928,0.58182,0.0,0.0,0.0
277,Mbabu,FUL,DEF,4.0,2.08709,0.0,0.00132,1.77474,0.0,0.00112,1.46712,0.0,0.00093,1.56373,0.0,0.00099,1.8638,0.0,0.00118,1.58809,0.0,0.001,1.57991,0.0,0.001,1.86837,0.0,0.00118,1.81688,0.0,0.00115,1.51456,0.0,0.00096,1.46844,0.0,0.00093,1.87951,0.0,0.00119,1.6498,0.0,0.00104,1.27252,0.0,0.0008,1.5196,0.0,0.00096,0.0,0.0,0.0
278,Mitrović,FUL,FWD,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Muniz,FUL,FWD,4.4,1.80353,0.84073,1.51627,1.85521,0.84073,1.55972,1.82681,0.84073,1.53584,1.96145,0.84073,1.64904,1.95461,0.84073,1.64329,1.93867,0.84073,1.62989,2.02213,0.84073,1.70006,1.90509,0.84073,1.60165,2.06495,0.84073,1.73606,1.98885,0.84073,1.67208,1.91234,0.84073,1.60775,1.88887,0.84073,1.58802,1.82472,0.84073,1.53409,1.78405,0.84073,1.49989,1.92161,0.84073,1.61555,0.0,0.0,0.0
280,J.Palhinha,FUL,MID,5.0,3.28083,0.93837,3.07863,3.01416,0.93837,2.82839,3.05806,0.93837,2.86958,3.10686,0.93837,2.91537,3.07758,0.93837,2.8879,3.10617,0.93837,2.91473,3.18567,0.93837,2.98933,3.17176,0.93837,2.97628,3.2695,0.93837,3.06799,3.02842,0.93837,2.84177,3.05753,0.93837,2.86909,3.14082,0.93837,2.94725,3.11043,0.93837,2.91873,2.92876,0.93837,2.74826,3.13484,0.93837,2.94163,0.0,0.0,0.0
281,Ream,FUL,DEF,4.5,2.53437,0.70758,1.79328,2.38744,0.70758,1.68931,2.22841,0.70758,1.57678,2.3445,0.70758,1.65893,2.66958,0.70758,1.88895,2.45029,0.70758,1.73378,2.48193,0.70758,1.75617,2.82376,0.70758,1.99804,2.60816,0.70758,1.84549,2.32652,0.70758,1.64621,2.25784,0.70758,1.59761,2.90891,0.70758,2.05829,2.44115,0.70758,1.72732,2.022,0.70758,1.43073,2.37395,0.70758,1.67977,0.0,0.0,0.0
282,Reed,FUL,MID,4.5,2.51263,0.66292,1.66567,2.36057,0.66292,1.56486,2.38839,0.66292,1.5833,2.43155,0.66292,1.61191,2.42204,0.66292,1.60561,2.44076,0.66292,1.61802,2.4928,0.66292,1.65252,2.48369,0.66292,1.64648,2.54767,0.66292,1.68889,2.38986,0.66292,1.58428,2.40892,0.66292,1.59691,2.46344,0.66292,1.63306,2.44355,0.66292,1.61987,2.32463,0.66292,1.54104,2.45952,0.66292,1.63046,0.0,0.0,0.0
283,Robinson,FUL,DEF,4.4,3.22825,0.93943,3.03272,3.04195,0.93943,2.8577,2.82428,0.93943,2.65321,2.92517,0.93943,2.74799,3.29685,0.93943,3.09715,3.02973,0.93943,2.84622,3.06827,0.93943,2.88242,3.48465,0.93943,3.27358,3.22204,0.93943,3.02688,2.87898,0.93943,2.70459,2.79532,0.93943,2.626,3.58837,0.93943,3.37102,3.0186,0.93943,2.83576,2.50804,0.93943,2.35613,2.93675,0.93943,2.75887,0.0,0.0,0.0
284,Rodák,FUL,GK,3.9,3.05681,0.06,0.18341,3.01276,0.06,0.18077,3.15613,0.06,0.18937,3.0385,0.06,0.18231,3.13808,0.06,0.18829,2.94873,0.06,0.17692,3.0438,0.06,0.18263,3.12396,0.06,0.18744,2.90471,0.06,0.17428,2.83661,0.06,0.1702,2.91164,0.06,0.1747,3.20059,0.06,0.19204,2.94976,0.06,0.17699,3.03803,0.06,0.18228,3.0627,0.06,0.18376,0.0,0.0,0.0
285,Tete,FUL,DEF,4.4,2.48118,0.54461,1.35128,2.33128,0.54461,1.26964,2.16925,0.54461,1.1814,2.26297,0.54461,1.23244,2.60342,0.54461,1.41785,2.38369,0.54461,1.29818,2.41539,0.54461,1.31545,2.75791,0.54461,1.50199,2.54188,0.54461,1.38434,2.25968,0.54461,1.23065,2.19086,0.54461,1.19317,2.84322,0.54461,1.54845,2.37453,0.54461,1.2932,1.95454,0.54461,1.06447,2.3072,0.54461,1.25653,0.0,0.0,0.0
286,Tosin,FUL,DEF,4.3,2.87536,0.91774,2.63882,2.71657,0.91774,2.49309,2.52848,0.91774,2.32048,2.62766,0.91774,2.4115,2.97425,0.91774,2.72957,2.72941,0.91774,2.50487,2.76473,0.91774,2.53729,3.14639,0.91774,2.88756,2.90568,0.91774,2.66664,2.59122,0.91774,2.37806,2.51454,0.91774,2.30768,3.24146,0.91774,2.9748,2.71921,0.91774,2.49551,2.25122,0.91774,2.06602,2.64418,0.91774,2.42665,0.0,0.0,0.0
287,Vinícius,FUL,FWD,4.6,2.00305,0.31684,0.63464,2.03843,0.31684,0.64585,1.98175,0.31684,0.62789,2.12818,0.31684,0.67428,2.12191,0.31684,0.6723,2.10359,0.31684,0.66649,2.19953,0.31684,0.69689,2.06498,0.31684,0.65426,2.24875,0.31684,0.71249,2.16127,0.31684,0.68477,2.07332,0.31684,0.6569,2.04634,0.31684,0.64836,1.97259,0.31684,0.62499,1.92584,0.31684,0.61018,2.08397,0.31684,0.66028,0.0,0.0,0.0
288,Wilson,FUL,MID,5.3,0.0,0.0,0.0,2.39474,0.01,0.02395,2.4271,0.76386,1.85398,2.46379,0.8782,2.1637,2.44004,0.90587,2.21037,2.46152,0.90587,2.22982,2.52124,0.92093,2.3219,2.51079,0.92093,2.31227,2.58422,0.92093,2.37989,2.40311,0.92093,2.2131,2.42498,0.92093,2.23324,2.48755,0.92093,2.29087,2.46472,0.92093,2.26984,2.32824,0.92093,2.14416,2.48305,0.92093,2.28673,0.0,0.0,0.0
289,Adrián,LIV,GK,3.9,3.03599,0.002,0.00607,2.94966,0.002,0.0059,0.0,0.0,0.0,3.12386,0.002,0.00625,3.03794,0.002,0.00608,3.24404,0.002,0.00649,3.0384,0.002,0.00608,3.12903,0.002,0.00626,3.15603,0.002,0.00631,3.20049,0.002,0.0064,3.00625,0.002,0.00601,2.83652,0.002,0.00567,2.94863,0.002,0.0059,2.91095,0.002,0.00582,2.97958,0.002,0.00596,3.00696,0.002,0.00601
290,Alexander-Arnold,LIV,DEF,8.5,5.34596,0.94231,5.03755,4.2185,0.94231,3.97513,0.0,0.0,0.0,5.1667,0.94231,4.86863,3.33028,0.94231,3.13815,4.19258,0.94231,3.95071,4.13953,0.94231,3.90072,5.743,0.94231,5.41168,4.00519,0.94231,3.77412,5.41553,0.94231,5.10311,4.64738,0.94231,4.37927,4.04626,0.94231,3.81283,4.33725,0.94231,4.08703,3.99068,0.94231,3.76045,5.01398,0.94231,4.72472,5.50432,0.94231,5.18677
291,A.Becker,LIV,GK,5.7,3.79721,0.9494,3.60506,3.67693,0.9494,3.49087,0.0,0.0,0.0,3.91965,0.9494,3.7213,3.79993,0.9494,3.60764,4.0871,0.9494,3.88028,3.80057,0.9494,3.60825,3.92685,0.9494,3.72814,3.96447,0.9494,3.76386,4.02641,0.9494,3.82266,3.75578,0.9494,3.56572,3.51929,0.9494,3.3412,3.6755,0.9494,3.48951,3.62299,0.9494,3.43966,3.71862,0.9494,3.53044,3.75676,0.9494,3.56666
292,Bajcetic,LIV,MID,4.7,0.0,0.0,0.0,1.60973,0.01,0.0161,0.0,0.0,0.0,1.64223,0.01035,0.017,1.51346,0.01092,0.01653,1.57416,0.01092,0.0172,1.60907,0.01127,0.01813,1.66929,0.01127,0.01881,1.58319,0.01127,0.01784,1.62583,0.01127,0.01832,1.5906,0.01127,0.01793,1.56627,0.01127,0.01765,1.60747,0.01127,0.01812,1.52995,0.01127,0.01724,1.65183,0.01127,0.01862,1.61518,0.01127,0.0182
293,Darwin,LIV,FWD,7.5,5.02588,0.63577,3.1953,4.14016,0.83691,3.46492,0.0,0.0,0.0,4.27427,0.90521,3.86909,3.90599,0.93695,3.65974,4.60379,0.93695,4.31354,4.39075,0.93695,4.11393,4.48906,0.93695,4.20604,4.03995,0.93695,3.78525,4.19469,0.93695,3.93023,4.33589,0.93695,4.06254,4.47004,0.93695,4.18823,4.33184,0.93695,4.05874,4.08964,0.93695,3.83181,4.33207,0.93695,4.05895,5.02923,0.93695,4.71216
294,Diogo J.,LIV,MID,8.0,3.56512,0.93885,3.34711,3.3829,0.93885,3.17603,0.0,0.0,0.0,3.46107,0.93885,3.24942,3.12427,0.93885,2.93322,3.28045,0.93885,3.07985,3.37031,0.93885,3.16421,3.52527,0.93885,3.3097,3.3037,0.93885,3.10168,3.41344,0.93885,3.2047,3.32276,0.93885,3.11957,3.26016,0.93885,3.0608,3.36617,0.93885,3.16033,3.1667,0.93885,2.97305,3.48032,0.93885,3.2675,3.38602,0.93885,3.17896
295,Elliott,LIV,MID,4.8,2.13442,0.82213,1.75477,2.0787,0.82213,1.70897,0.0,0.0,0.0,2.14317,0.82213,1.76197,2.01339,0.82213,1.65527,2.08662,0.82213,1.71548,2.12875,0.82213,1.75011,2.20141,0.82213,1.80985,2.09752,0.82213,1.72444,2.14897,0.82213,1.76674,2.10646,0.82213,1.73178,2.07711,0.82213,1.70765,2.12681,0.82213,1.74852,2.03329,0.82213,1.67163,2.18033,0.82213,1.79252,2.13612,0.82213,1.75617
296,Fabinho,LIV,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Gakpo,LIV,FWD,7.2,3.37293,0.94005,3.17074,2.93887,0.94005,2.76269,0.0,0.0,0.0,3.13335,0.94005,2.94552,2.93671,0.94005,2.76066,3.39821,0.94005,3.1945,3.25731,0.94005,3.06205,3.32233,0.94005,3.12317,3.0253,0.94005,2.84394,3.12764,0.94005,2.94015,3.22103,0.94005,3.02794,3.30976,0.94005,3.11135,3.21835,0.94005,3.02542,3.05817,0.94005,2.87484,3.21851,0.94005,3.02557,3.67959,0.94005,3.45901
