ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
260,Mykolenko,EVE,DEF,4.6,2.10222,0.93434,1.96418,3.22922,0.93434,3.01718,2.56873,0.93434,2.40006,3.06321,0.93434,2.86207,2.73414,0.93434,2.5546,2.63708,0.93434,2.46391,2.98674,0.93434,2.79062,2.37835,0.93434,2.22217,3.35072,0.93434,3.13069,2.42481,0.93434,2.26558,3.25097,0.93434,3.03749,3.10547,0.93434,2.90155,2.7376,0.93434,2.55784,3.47545,0.93434,3.24724,2.36992,0.93434,2.2143,0.0,0.0,0.0
261,Onana,EVE,MID,4.7,2.77139,0.23158,0.6418,3.16295,0.4781,1.51221,3.04566,0.63498,1.93392,3.21465,0.70963,2.2812,3.11013,0.74594,2.31996,3.15837,0.74594,2.35595,3.14354,0.74594,2.34488,3.01252,0.74594,2.24716,3.27898,0.74594,2.44592,3.00001,0.74594,2.23782,3.31404,0.74594,2.47207,3.214,0.74594,2.39745,3.17533,0.74594,2.3686,3.26455,0.74594,2.43515,2.92285,0.74594,2.18027,0.0,0.0,0.0
262,Patterson,EVE,DEF,4.4,1.49421,0.62618,0.93564,2.45753,0.62618,1.53885,1.88334,0.62618,1.1793,2.31041,0.62618,1.44672,2.01538,0.62618,1.26198,1.93225,0.62618,1.20993,2.23172,0.62618,1.39745,1.71066,0.62618,1.07117,2.54344,0.62618,1.59264,1.75045,0.62618,1.09609,2.45801,0.62618,1.53915,2.3334,0.62618,1.46112,2.01835,0.62618,1.26384,2.65027,0.62618,1.65953,1.70345,0.62618,1.06666,0.0,0.0,0.0
263,Pickford,EVE,GK,4.5,3.17183,0.94941,3.01137,3.84672,0.94941,3.65212,3.71583,0.94941,3.52785,3.93,0.94941,3.73119,3.73883,0.94941,3.54969,3.51442,0.94941,3.33664,3.70332,0.94941,3.51598,3.40695,0.94941,3.2346,3.64047,0.94941,3.45631,3.40268,0.94941,3.23055,3.93239,0.94941,3.73346,3.51248,0.94941,3.33479,3.67384,0.94941,3.48799,3.75713,0.94941,3.56707,3.55123,0.94941,3.37158,0.0,0.0,0.0
264,Simms,EVE,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Tarkowski,EVE,DEF,4.6,2.51518,0.94123,2.36736,3.88165,0.94123,3.65353,3.01343,0.94123,2.83634,3.59626,0.94123,3.38492,3.16616,0.94123,2.98009,3.04414,0.94123,2.86524,3.48371,0.94123,3.27898,2.71889,0.94123,2.55911,3.94126,0.94123,3.70964,2.77729,0.94123,2.61408,3.81586,0.94123,3.59161,3.63296,0.94123,3.41946,3.17051,0.94123,2.98419,4.09806,0.94123,3.85723,2.7083,0.94123,2.54914,0.0,0.0,0.0
266,J.Virginia,EVE,GK,3.9,2.66219,0.06001,0.15975,3.20049,0.06001,0.19205,3.09609,0.06001,0.18578,3.26691,0.06001,0.19603,3.11444,0.06001,0.18688,2.93545,0.06001,0.17614,3.08611,0.06001,0.18518,2.84973,0.06001,0.171,3.03599,0.06001,0.18218,2.84632,0.06001,0.1708,3.26882,0.06001,0.19615,2.9339,0.06001,0.17605,3.0626,0.06001,0.18377,3.12903,0.06001,0.18776,2.9648,0.06001,0.17791,0.0,0.0,0.0
267,Andreas,FUL,MID,5.3,3.87103,0.94115,3.64322,3.53166,0.94115,3.32382,3.59562,0.94115,3.38402,3.65168,0.94115,3.43678,3.611,0.94115,3.39849,3.64811,0.94115,3.43342,3.75134,0.94115,3.53058,3.73328,0.94115,3.51358,3.86017,0.94115,3.633,3.54717,0.94115,3.33842,3.66361,0.94115,3.44801,3.69311,0.94115,3.47577,3.65365,0.94115,3.43863,3.41778,0.94115,3.21665,3.68534,0.94115,3.46846,0.0,0.0,0.0
268,Cairney,FUL,MID,4.9,2.61863,0.93805,2.4564,2.3763,0.93805,2.22908,2.3829,0.93805,2.23527,2.38919,0.93805,2.24117,2.3962,0.93805,2.24775,2.41688,0.93805,2.26714,2.47439,0.93805,2.32109,2.46433,0.93805,2.31165,2.53503,0.93805,2.37798,2.36063,0.93805,2.21438,2.42551,0.93805,2.27524,2.44195,0.93805,2.29066,2.41996,0.93805,2.27004,2.28854,0.93805,2.14676,2.43762,0.93805,2.2866,0.0,0.0,0.0
269,I.Cavaleiro,FUL,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,De Cordova-Reid,FUL,MID,5.3,3.1756,0.92546,2.93889,2.86503,0.92546,2.65147,2.91387,0.92546,2.69666,2.9367,0.92546,2.71779,2.92508,0.92546,2.70705,2.95282,0.92546,2.73271,3.02995,0.92546,2.8041,3.01646,0.92546,2.79161,3.11128,0.92546,2.87936,2.87739,0.92546,2.6629,2.96439,0.92546,2.74343,2.98644,0.92546,2.76383,2.95695,0.92546,2.73654,2.7807,0.92546,2.57343,2.98063,0.92546,2.75845,0.0,0.0,0.0
271,Diop,FUL,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Francois,FUL,MID,4.4,1.22908,0.0,0.00014,1.14479,0.0,0.00013,1.15187,0.0,0.00013,1.16547,0.0,0.00013,1.15667,0.0,0.00013,1.16463,0.0,0.00013,1.18678,0.0,0.00014,1.1829,0.0,0.00013,1.21012,0.0,0.00014,1.14298,0.0,0.00013,1.15108,0.0,0.00013,1.17428,0.0,0.00013,1.16582,0.0,0.00013,1.11522,0.0,0.00013,1.17262,0.0,0.00013,0.0,0.0,0.0
273,Knockaert,FUL,MID,4.4,1.50092,0.0,0.00341,1.40711,0.0,0.0032,1.38779,0.0,0.00315,1.40309,0.0,0.00319,1.42233,0.0,0.00323,1.42527,0.0,0.00324,1.42622,0.0,0.00324,1.47656,0.0,0.00335,1.43691,0.0,0.00326,1.3867,0.0,0.00315,1.40133,0.0,0.00318,1.40531,0.0,0.00319,1.40649,0.0,0.00319,1.33957,0.0,0.00304,1.38517,0.0,0.00315,0.0,0.0,0.0
274,Kongolo,FUL,DEF,4.0,2.05894,0.0,0.04885,1.74659,0.0,0.04144,1.43896,0.0,0.03414,1.53558,0.0,0.03643,1.83565,0.0,0.04355,1.55994,0.0,0.03701,1.55176,0.0,0.03681,1.84021,0.0,0.04366,1.78873,0.0,0.04244,1.48641,0.0,0.03526,1.44029,0.0,0.03417,1.85136,0.0,0.04392,1.62165,0.0,0.03847,1.24437,0.0,0.02952,1.49144,0.0,0.03538,0.0,0.0,0.0
275,Leno,FUL,GK,4.8,3.76205,0.94941,3.57174,3.70337,0.94941,3.51603,3.83895,0.94941,3.64475,3.73766,0.94941,3.54858,3.87031,0.94941,3.67452,3.61809,0.94941,3.43506,3.74472,0.94941,3.55529,3.8515,0.94941,3.65667,3.55946,0.94941,3.37939,3.46874,0.94941,3.29327,3.60053,0.94941,3.41838,3.95358,0.94941,3.75357,3.61946,0.94941,3.43636,3.73705,0.94941,3.548,3.7699,0.94941,3.57919,0.0,0.0,0.0
276,Lukić,FUL,MID,4.3,1.65314,0.35928,0.59394,1.56006,0.35928,0.5605,1.59505,0.35928,0.57307,1.6097,0.35928,0.57833,1.59772,0.35928,0.57403,1.60855,0.35928,0.57792,1.63866,0.35928,0.58873,1.63339,0.35928,0.58684,1.6704,0.35928,0.60014,1.57911,0.35928,0.56734,1.61307,0.35928,0.57954,1.62167,0.35928,0.58263,1.61016,0.35928,0.5785,1.54137,0.35928,0.55378,1.6194,0.35928,0.58182,0.0,0.0,0.0
277,Mbabu,FUL,DEF,4.0,2.08709,0.0,0.00132,1.77474,0.0,0.00112,1.46712,0.0,0.00093,1.56373,0.0,0.00099,1.8638,0.0,0.00118,1.58809,0.0,0.001,1.57991,0.0,0.001,1.86837,0.0,0.00118,1.81688,0.0,0.00115,1.51456,0.0,0.00096,1.46844,0.0,0.00093,1.87951,0.0,0.00119,1.6498,0.0,0.00104,1.27252,0.0,0.0008,1.5196,0.0,0.00096,0.0,0.0,0.0
278,Mitrović,FUL,FWD,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Muniz,FUL,FWD,4.4,1.80353,0.84073,1.51628,1.85521,0.84073,1.55973,1.80462,0.84073,1.51719,1.96145,0.84073,1.64904,1.95461,0.84073,1.6433,1.93867,0.84073,1.6299,2.02213,0.84073,1.70006,1.90509,0.84073,1.60166,2.06495,0.84073,1.73606,1.98885,0.84073,1.67208,1.88609,0.84073,1.58569,1.88887,0.84073,1.58803,1.82472,0.84073,1.53409,1.78405,0.84073,1.4999,1.92161,0.84073,1.61555,0.0,0.0,0.0
280,J.Palhinha,FUL,MID,5.0,3.28083,0.93837,3.07863,3.01416,0.93837,2.82839,3.06822,0.93837,2.87912,3.10686,0.93837,2.91537,3.07758,0.93837,2.8879,3.10617,0.93837,2.91473,3.18567,0.93837,2.98933,3.17176,0.93837,2.97628,3.2695,0.93837,3.06799,3.02842,0.93837,2.84177,3.1181,0.93837,2.92593,3.14082,0.93837,2.94725,3.11043,0.93837,2.91873,2.92876,0.93837,2.74826,3.13484,0.93837,2.94163,0.0,0.0,0.0
281,Ream,FUL,DEF,4.5,2.53437,0.70758,1.79328,2.38744,0.70758,1.68931,2.29014,0.70758,1.62046,2.3445,0.70758,1.65893,2.66958,0.70758,1.88895,2.45029,0.70758,1.73378,2.48193,0.70758,1.75617,2.82376,0.70758,1.99804,2.60816,0.70758,1.84549,2.32652,0.70758,1.64621,2.28209,0.70758,1.61477,2.90891,0.70758,2.05829,2.44115,0.70758,1.72732,2.022,0.70758,1.43073,2.37395,0.70758,1.67977,0.0,0.0,0.0
282,Reed,FUL,MID,4.5,2.51263,0.66292,1.66567,2.36057,0.66292,1.56486,2.39504,0.66292,1.58771,2.43155,0.66292,1.61191,2.42204,0.66292,1.60561,2.44076,0.66292,1.61802,2.4928,0.66292,1.65252,2.48369,0.66292,1.64648,2.54767,0.66292,1.68889,2.38986,0.66292,1.58428,2.44857,0.66292,1.62319,2.46344,0.66292,1.63306,2.44355,0.66292,1.61987,2.32463,0.66292,1.54104,2.45952,0.66292,1.63046,0.0,0.0,0.0
283,Robinson,FUL,DEF,4.4,3.22825,0.93943,3.03272,3.04195,0.93943,2.8577,2.89947,0.93943,2.72385,2.92517,0.93943,2.74799,3.29685,0.93943,3.09715,3.02973,0.93943,2.84622,3.06827,0.93943,2.88242,3.48465,0.93943,3.27358,3.22204,0.93943,3.02688,2.87898,0.93943,2.70459,2.82485,0.93943,2.65375,3.58837,0.93943,3.37102,3.0186,0.93943,2.83576,2.50804,0.93943,2.35613,2.93675,0.93943,2.75887,0.0,0.0,0.0
284,Rodák,FUL,GK,3.9,3.05681,0.06,0.18341,3.01276,0.06,0.18077,3.11454,0.06,0.18687,3.0385,0.06,0.18231,3.13808,0.06,0.18829,2.94873,0.06,0.17692,3.0438,0.06,0.18263,3.12396,0.06,0.18744,2.90471,0.06,0.17428,2.83661,0.06,0.1702,2.93555,0.06,0.17613,3.20059,0.06,0.19204,2.94976,0.06,0.17699,3.03803,0.06,0.18228,3.0627,0.06,0.18376,0.0,0.0,0.0
285,Tete,FUL,DEF,4.4,2.48118,0.54461,1.35128,2.33128,0.54461,1.26964,2.2311,0.54461,1.21509,2.26297,0.54461,1.23244,2.60342,0.54461,1.41785,2.38369,0.54461,1.29818,2.41539,0.54461,1.31545,2.75791,0.54461,1.50199,2.54188,0.54461,1.38434,2.25968,0.54461,1.23065,2.21515,0.54461,1.2064,2.84322,0.54461,1.54845,2.37453,0.54461,1.2932,1.95454,0.54461,1.06447,2.3072,0.54461,1.25653,0.0,0.0,0.0
286,Tosin,FUL,DEF,4.3,2.87536,0.91774,2.63882,2.71657,0.91774,2.49309,2.59741,0.91774,2.38373,2.62766,0.91774,2.4115,2.97425,0.91774,2.72957,2.72941,0.91774,2.50487,2.76473,0.91774,2.53729,3.14639,0.91774,2.88756,2.90568,0.91774,2.66664,2.59122,0.91774,2.37806,2.54161,0.91774,2.33253,3.24146,0.91774,2.9748,2.71921,0.91774,2.49551,2.25122,0.91774,2.06602,2.64418,0.91774,2.42665,0.0,0.0,0.0
287,Vinícius,FUL,FWD,4.5,2.00305,0.0,0.63464,2.03843,0.0,0.64585,1.98175,0.0,0.62789,2.12818,0.0,0.67428,2.12191,0.0,0.6723,2.10359,0.0,0.66649,2.19953,0.0,0.69689,2.06498,0.0,0.65426,2.24875,0.0,0.71249,2.16127,0.0,0.68477,2.07332,0.0,0.6569,2.04634,0.0,0.64835,1.97259,0.0,0.62499,1.92584,0.0,0.61018,2.08397,0.0,0.66028,0.0,0.0,0.0
288,Wilson,FUL,MID,5.3,0.0,0.0,0.0,2.39474,0.01,0.02395,2.43473,0.76386,1.85981,2.46379,0.8782,2.1637,2.44004,0.90587,2.21037,2.46152,0.90587,2.22982,2.52124,0.92093,2.3219,2.51079,0.92093,2.31227,2.58422,0.92093,2.37989,2.40311,0.92093,2.2131,2.47048,0.92093,2.27515,2.48755,0.92093,2.29087,2.46472,0.92093,2.26984,2.32824,0.92093,2.14416,2.48305,0.92093,2.28673,0.0,0.0,0.0
289,Adrián,LIV,GK,3.9,3.03599,0.002,0.00607,5.95662,0.002,0.01191,0.0,0.0,0.0,3.12386,0.002,0.00625,3.03794,0.002,0.00608,3.24404,0.002,0.00649,3.0384,0.002,0.00608,3.12903,0.002,0.00626,3.11444,0.002,0.00623,3.20049,0.002,0.0064,3.00625,0.002,0.00601,2.83652,0.002,0.00567,2.94863,0.002,0.0059,2.91095,0.002,0.00582,2.98234,0.002,0.00597,0.0,0.0,0.0
290,Alexander-Arnold,LIV,DEF,8.5,5.05945,0.94208,4.76641,9.25111,0.94208,8.7153,0.0,0.0,0.0,5.05739,0.94208,4.76447,3.25938,0.94208,3.0706,4.1005,0.94208,3.863,4.04875,0.94208,3.81425,5.6128,0.94208,5.28772,4.05928,0.94208,3.82417,5.29339,0.94208,4.9868,4.54412,0.94208,4.28093,3.95777,0.94208,3.72854,4.24161,0.94208,3.99594,3.90356,0.94208,3.67747,4.84021,0.94208,4.55987,0.0,0.0,0.0
291,A.Becker,LIV,GK,5.7,3.79099,0.9494,3.59916,7.42211,0.9494,7.04655,0.0,0.0,0.0,3.91278,0.9494,3.71479,3.79369,0.9494,3.60173,4.07934,0.9494,3.87293,3.79433,0.9494,3.60234,3.91994,0.9494,3.72159,3.89972,0.9494,3.70239,4.01898,0.9494,3.81562,3.74978,0.9494,3.56004,3.51453,0.9494,3.3367,3.66992,0.9494,3.48422,3.61769,0.9494,3.43463,3.71663,0.9494,3.52857,0.0,0.0,0.0
292,Bajcetic,LIV,MID,4.7,0.0,0.0,0.0,3.22491,0.01,0.03225,0.0,0.0,0.0,1.64223,0.00906,0.01488,1.51346,0.00956,0.01447,1.57416,0.00956,0.01505,1.60907,0.00986,0.01587,1.66929,0.00986,0.01647,1.58858,0.00986,0.01567,1.62583,0.00986,0.01604,1.5906,0.00986,0.01569,1.56627,0.00986,0.01545,1.60747,0.00986,0.01586,1.52995,0.00986,0.01509,1.65065,0.00986,0.01628,0.0,0.0,0.0
293,Darwin,LIV,FWD,7.4,4.74503,0.93787,4.45024,8.7579,0.93787,8.2138,0.0,0.0,0.0,4.07535,0.93787,3.82217,3.78524,0.93787,3.55008,4.46479,0.93787,4.1874,4.25732,0.93787,3.99283,4.35305,0.93787,4.08261,3.85618,0.93787,3.61661,4.06638,0.93787,3.81375,4.2039,0.93787,3.94272,4.33454,0.93787,4.06525,4.19995,0.93787,3.93902,3.96408,0.93787,3.71781,4.22432,0.93787,3.96188,0.0,0.0,0.0
294,Diogo J.,LIV,MID,8.0,3.45611,0.93936,3.24652,6.6385,0.93936,6.23591,0.0,0.0,0.0,3.4237,0.93936,3.21607,3.12434,0.93936,2.93487,3.27726,0.93936,3.07851,3.36524,0.93936,3.16116,3.51696,0.93936,3.30368,3.31359,0.93936,3.11264,3.40746,0.93936,3.20082,3.31868,0.93936,3.11742,3.25739,0.93936,3.05985,3.36119,0.93936,3.15735,3.16588,0.93936,2.97389,3.46998,0.93936,3.25955,0.0,0.0,0.0
295,Elliott,LIV,MID,4.8,1.9986,0.84979,1.69838,3.99834,0.84979,3.39774,0.0,0.0,0.0,2.11084,0.84979,1.79377,1.98498,0.84979,1.68681,2.05638,0.84979,1.74749,2.09746,0.84979,1.7824,2.16831,0.84979,1.8426,2.07335,0.84979,1.76191,2.11718,0.84979,1.79915,2.07572,0.84979,1.76393,2.0471,0.84979,1.73961,2.09557,0.84979,1.78079,2.00438,0.84979,1.7033,2.14637,0.84979,1.82396,0.0,0.0,0.0
296,Fabinho,LIV,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Gakpo,LIV,FWD,7.2,3.23512,0.9403,3.042,6.3802,0.9403,5.99932,0.0,0.0,0.0,3.08132,0.9403,2.89738,2.88359,0.9403,2.71145,3.33619,0.9403,3.13703,3.19801,0.9403,3.0071,3.26177,0.9403,3.06706,2.93084,0.9403,2.75588,3.07084,0.9403,2.88752,3.16243,0.9403,2.97365,3.24944,0.9403,3.05546,3.1598,0.9403,2.97117,3.00271,0.9403,2.82346,3.17603,0.9403,2.98643,0.0,0.0,0.0
298,Gomez,LIV,DEF,4.5,2.92872,0.9166,2.68447,5.38817,0.9166,4.93879,0.0,0.0,0.0,2.85565,0.9166,2.61749,1.99906,0.9166,1.83233,2.40276,0.9166,2.20236,2.37792,0.9166,2.1796,3.1286,0.9166,2.86767,2.38297,0.9166,2.18423,2.9753,0.9166,2.72715,2.61568,0.9166,2.39753,2.33425,0.9166,2.13958,2.47049,0.9166,2.26444,2.30823,0.9166,2.11572,2.75779,0.9166,2.52779,0.0,0.0,0.0
299,Henderson,LIV,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Jones,LIV,MID,4.9,2.9154,0.91455,2.66629,5.45595,0.91455,4.98976,0.0,0.0,0.0,2.8266,0.91455,2.58508,2.61057,0.91455,2.38751,2.71903,0.91455,2.4867,2.78143,0.91455,2.54377,2.88904,0.91455,2.64218,2.7448,0.91455,2.51026,2.81138,0.91455,2.57115,2.74841,0.91455,2.51357,2.70494,0.91455,2.47381,2.77856,0.91455,2.54114,2.64004,0.91455,2.41445,2.85572,0.91455,2.61171,0.0,0.0,0.0
301,Kelleher,LIV,GK,3.7,3.06362,0.06057,0.18556,6.01209,0.06057,0.36416,0.0,0.0,0.0,3.15133,0.06057,0.19088,3.06556,0.06057,0.18568,3.2713,0.06057,0.19814,3.06602,0.06057,0.18571,3.1565,0.06057,0.19119,3.14193,0.06057,0.19031,3.22782,0.06057,0.19551,3.03394,0.06057,0.18377,2.86451,0.06057,0.1735,2.97642,0.06057,0.18028,2.93881,0.06057,0.178,3.01007,0.06057,0.18232,0.0,0.0,0.0
302,Konaté,LIV,DEF,4.9,0.0,0.0,0.0,5.66834,0.86171,4.88447,0.0,0.0,0.0,3.03897,0.86171,2.61871,2.07,0.86171,1.78374,2.52587,0.86171,2.17657,2.49783,0.86171,2.1524,3.34552,0.86171,2.88287,2.50353,0.86171,2.15732,3.1724,0.86171,2.73369,2.76631,0.86171,2.38376,2.44852,0.86171,2.10991,2.60235,0.86171,2.24248,2.41913,0.86171,2.08459,2.92679,0.86171,2.52204,0.0,0.0,0.0
303,Luis Díaz,LIV,MID,7.4,3.99381,0.93526,3.73524,7.76327,0.93526,7.26066,0.0,0.0,0.0,3.97466,0.93526,3.71733,3.63126,0.93526,3.39616,3.79725,0.93526,3.5514,3.89274,0.93526,3.64071,4.05742,0.93526,3.79473,3.83668,0.93526,3.58828,3.93857,0.93526,3.68358,3.8422,0.93526,3.59345,3.77567,0.93526,3.53123,3.88834,0.93526,3.6366,3.67635,0.93526,3.43833,4.00643,0.93526,3.74704,0.0,0.0,0.0
304,Mac Allister,LIV,MID,5.8,3.74074,0.92376,3.45554,7.42546,0.92376,6.85934,0.0,0.0,0.0,3.86628,0.92376,3.57151,3.52915,0.92376,3.26008,3.69632,0.92376,3.41451,3.7925,0.92376,3.50335,3.95836,0.92376,3.65657,3.73604,0.92376,3.4512,3.83866,0.92376,3.546,3.7416,0.92376,3.45634,3.6746,0.92376,3.39444,3.78807,0.92376,3.49927,3.57456,0.92376,3.30203,3.90701,0.92376,3.60913,0.0,0.0,0.0
305,Matip,LIV,DEF,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24487,0.01,0.02245,2.70143,0.57639,1.55708,0.0,0.0,0.0
306,Phillips,LIV,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Robertson,LIV,DEF,6.4,3.28573,0.93364,3.06768,6.06656,0.93364,5.66395,0.0,0.0,0.0,3.29985,0.93364,3.08086,2.20563,0.93364,2.05925,2.71992,0.93364,2.53941,2.68828,0.93364,2.50987,3.64461,0.93364,3.40274,2.69472,0.93364,2.51588,3.4493,0.93364,3.22039,2.99117,0.93364,2.79266,2.63265,0.93364,2.45794,2.8062,0.93364,2.61997,2.5995,0.93364,2.42699,3.17221,0.93364,2.96169,0.0,0.0,0.0
308,Salah,LIV,MID,13.0,7.77217,0.01,0.07772,14.36746,0.90875,12.26657,0.0,0.0,0.0,7.36873,0.93452,6.88621,6.56867,0.93452,6.13854,6.94578,0.94813,6.58548,7.16274,0.94813,6.79118,7.53689,0.94813,7.14593,7.03537,0.94813,6.67042,7.26687,0.94813,6.88991,7.04792,0.94813,6.68232,6.89677,0.94813,6.53901,7.15276,0.94813,6.78172,6.67112,0.94813,6.32506,7.42104,0.94813,7.03609,0.0,0.0,0.0
309,Szoboszlai,LIV,MID,7.1,4.35356,0.48258,2.10094,8.3783,0.76759,5.90155,0.0,0.0,0.0,4.27555,0.80097,3.42458,3.91478,0.80097,3.13561,4.08483,0.80097,3.27182,4.18266,0.80097,3.35018,4.35138,0.80097,3.48532,4.12523,0.80097,3.30418,4.22962,0.80097,3.38779,4.13089,0.80097,3.30871,4.06273,0.80097,3.25412,4.17816,0.80097,3.34657,3.96098,0.80097,3.17262,4.29914,0.80097,3.44347,0.0,0.0,0.0
310,Thiago,LIV,MID,4.7,1.51198,0.8726,1.31936,2.97834,0.8726,2.59891,0.0,0.0,0.0,1.55146,0.8726,1.35381,1.45868,0.8726,1.27285,1.51353,0.8726,1.32071,1.54508,0.8726,1.34824,1.5995,0.8726,1.39573,1.52656,0.8726,1.33208,1.56023,0.8726,1.36146,1.52838,0.8726,1.33367,1.5064,0.8726,1.31449,1.54363,0.8726,1.34698,1.47358,0.8726,1.28585,1.58265,0.8726,1.38103,0.0,0.0,0.0
311,Tsimikas,LIV,DEF,4.5,2.83706,0.25351,0.71922,5.15942,0.69511,3.18982,0.0,0.0,0.0,2.71878,0.77016,2.09389,1.8601,0.80228,1.49233,2.2529,0.80228,1.80746,2.22873,0.80228,1.78807,2.95914,0.80228,2.37406,2.23365,0.80228,1.79202,2.80997,0.80228,2.25439,2.46006,0.80228,1.97367,2.18624,0.80228,1.75398,2.31879,0.80228,1.86033,2.16092,0.80228,1.73367,2.59834,0.80228,2.0846,0.0,0.0,0.0
312,Van den Berg,LIV,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Virgil,LIV,DEF,6.3,4.10219,0.94056,3.85837,7.65841,0.94056,7.20324,0.0,0.0,0.0,4.10181,0.94056,3.85802,2.84933,0.94056,2.67998,3.43561,0.94056,3.23142,3.39955,0.94056,3.19749,4.48975,0.94056,4.2229,3.40688,0.94056,3.20439,4.2671,0.94056,4.01349,3.74483,0.94056,3.52226,3.33613,0.94056,3.13785,3.53398,0.94056,3.32393,3.29834,0.94056,3.1023,3.95122,0.94056,3.71638,0.0,0.0,0.0
314,Adebayo,LUT,FWD,4.9,3.24788,0.9407,3.05528,5.77565,0.9407,5.43314,0.0,0.0,0.0,2.93315,0.9407,2.75921,2.79583,0.9407,2.63004,3.4449,0.9407,3.24062,3.08991,0.9407,2.90668,2.66701,0.9407,2.50885,2.89302,0.9407,2.72146,2.74524,0.9407,2.58245,2.92185,0.9407,2.74858,3.05933,0.9407,2.87791,3.07801,0.9407,2.89548,3.1144,0.9407,2.92972,3.45355,0.9407,3.24876,2.94273,0.9407,2.76822
